"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"442",98188.612178515,76748.657707648,119628.566649382,65399.031389996,130978.192967034
"443",98351.4023323564,76756.8160720688,119945.988592644,65325.3326297134,131377.472034999
"444",98557.228182333,76809.3140844645,120305.142280202,65296.6637878137,131817.792576852
"445",98734.2155491425,76833.6252480502,120634.805850235,65240.1530514956,132228.278046789
"446",98920.7086466453,76868.9968933632,120972.420399927,65195.5258323863,132645.891460904
"447",99116.518403606,76914.2775544078,121318.759252804,65161.1212034782,133071.915603734
"448",99289.36783386,76937.8867771982,121640.848890522,65105.7274326484,133473.008235072
"449",99490.9816257542,76991.1794357884,121990.78381572,65080.5036260894,133901.459625419
"450",99666.1511273329,77018.8808573768,122313.421397289,65030.1401616751,134302.162092991
"451",99859.1271138071,77065.589962065,122652.664265549,64999.4202562796,134718.833971335
"452",100046.124685751,77106.9601542551,122985.289217247,64963.6999703127,135128.54940119
"453",100227.543841726,77143.9286230101,123311.159060441,64924.2008643116,135530.88681914
"454",100422.954327147,77195.6231311733,123650.28552312,64899.8167296785,135946.091924615
"455",100600.75267089,77230.6325768776,123970.872764902,64859.2382986805,136342.267043099
"456",100794.799574186,77282.8263050135,124306.772843358,64836.3394918847,136753.259656486
"457",100977.85271758,77324.7317134821,124630.973721678,64803.5258029238,137152.179632236
"458",101164.663387709,77371.4050721182,124957.921703301,64776.0149499857,137553.311825433
"459",101354.812039711,77422.0840061755,125287.540073246,64752.8630751461,137956.761004276
"460",101536.435534056,77465.1434443096,125607.727623803,64722.5711327448,138350.299935368
"461",101728.842274137,77519.7526932062,125937.931855067,64704.2347961192,138753.449752154
"462",101911.26563073,77565.1186162379,126257.412645222,64677.0468964695,139145.48436499
"463",102100.475975039,77618.1243764154,126582.827573662,64657.9503051824,139543.001644895
"464",102287.326127926,77669.4210274576,126905.231228395,64637.4892669029,139937.162988949
"465",102472.180258583,77719.5549005597,127224.805616607,64616.3065435661,140328.0539736
"466",102662.228460139,77775.5538007892,127548.903119489,64601.3440301291,140723.112890149
"467",102845.674796323,77825.685274879,127865.664317767,64580.9028791972,141110.446713449
"468",103035.254805906,77882.6802129896,128187.829398822,64567.7115201048,141502.798091707
"469",103220.645229379,77936.1302589761,128505.160199782,64551.3165492693,141889.973909488
"470",103407.517263392,77991.8076555877,128823.226871196,64537.5437000135,142277.490826771
"471",103595.582021208,78049.2973758576,129141.866666558,64525.9111707667,142665.252871649
